Energy Usage Information
"For location: DEMO HOUSEHOLD, AGOURA HILLS CA 91301

Meter Reading Information
"Type of readings: Electricity"

Summary of Electric Power Usage Information*
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. "

Detailed Usage
"07/11/2026 ","07/11/2026 08:00AM ","07/11/2026 09:00AM ","1.092","0.000"
"07/11/2026 ","07/11/2026 09:00AM ","07/11/2026 10:00AM ","1.422","0.000"
"07/11/2026 ","07/11/2026 10:00AM ","07/11/2026 11:00AM ","2.508","0.000"
"07/11/2026 ","07/11/2026 11:00AM ","07/11/2026 12:00PM ","3.090","0.000"
"07/11/2026 ","07/11/2026 12:00PM ","07/11/2026 1:00PM ","3.570","0.000"
"07/11/2026 ","07/11/2026 1:00PM ","07/11/2026 2:00PM ","3.450","0.000"
"07/11/2026 ","07/11/2026 2:00PM ","07/11/2026 3:00PM ","4.704","0.000"
"07/11/2026 ","07/11/2026 3:00PM ","07/11/2026 4:00PM ","4.992","0.000"
"07/11/2026 ","07/11/2026 4:00PM ","07/11/2026 5:00PM ","4.680","0.000"
"07/11/2026 ","07/11/2026 5:00PM ","07/11/2026 6:00PM ","5.340","0.000"
"07/11/2026 ","07/11/2026 6:00PM ","07/11/2026 7:00PM ","3.948","0.000"
"07/11/2026 ","07/11/2026 7:00PM ","07/11/2026 8:00PM ","3.636","0.000"
"07/11/2026 ","07/11/2026 8:00PM ","07/11/2026 9:00PM ","3.396","0.000"
"07/11/2026 ","07/11/2026 9:00PM ","07/11/2026 10:00PM ","2.634","0.000"
"07/11/2026 ","07/11/2026 10:00PM ","07/11/2026 11:00PM ","2.262","0.000"
"07/11/2026 ","07/11/2026 11:00PM ","07/12/2026 12:00AM ","1.860","0.000"
"07/12/2026 ","07/12/2026 12:00AM ","07/12/2026 01:00AM ","1.500","0.000"
"07/12/2026 ","07/12/2026 01:00AM ","07/12/2026 02:00AM ","0.996","0.000"
"07/12/2026 ","07/12/2026 02:00AM ","07/12/2026 03:00AM ","1.290","0.000"
"07/12/2026 ","07/12/2026 03:00AM ","07/12/2026 04:00AM ","0.738","0.000"
"07/12/2026 ","07/12/2026 04:00AM ","07/12/2026 05:00AM ","0.918","0.000"
"07/12/2026 ","07/12/2026 05:00AM ","07/12/2026 06:00AM ","0.684","0.000"
"07/12/2026 ","07/12/2026 06:00AM ","07/12/2026 07:00AM ","0.612","0.000"
"07/12/2026 ","07/12/2026 07:00AM ","07/12/2026 08:00AM ","0.888","0.000"
"07/12/2026 ","07/12/2026 08:00AM ","07/12/2026 09:00AM ","1.014","0.000"
"07/12/2026 ","07/12/2026 09:00AM ","07/12/2026 10:00AM ","1.518","0.000"
"07/12/2026 ","07/12/2026 10:00AM ","07/12/2026 11:00AM ","1.842","0.000"
"07/12/2026 ","07/12/2026 11:00AM ","07/12/2026 12:00PM ","2.148","0.000"
"07/12/2026 ","07/12/2026 12:00PM ","07/12/2026 1:00PM ","2.778","0.000"
"07/12/2026 ","07/12/2026 1:00PM ","07/12/2026 2:00PM ","3.318","0.000"
"07/12/2026 ","07/12/2026 2:00PM ","07/12/2026 3:00PM ","2.952","0.000"
"07/12/2026 ","07/12/2026 3:00PM ","07/12/2026 4:00PM ","2.430","0.000"
"07/12/2026 ","07/12/2026 4:00PM ","07/12/2026 5:00PM ","1.854","0.000"
"07/12/2026 ","07/12/2026 5:00PM ","07/12/2026 6:00PM ","1.668","0.000"
"07/12/2026 ","07/12/2026 6:00PM ","07/12/2026 7:00PM ","2.424","0.000"
"07/12/2026 ","07/12/2026 7:00PM ","07/12/2026 8:00PM ","2.820","0.000"
"07/12/2026 ","07/12/2026 8:00PM ","07/12/2026 9:00PM ","2.766","0.000"
"07/12/2026 ","07/12/2026 9:00PM ","07/12/2026 10:00PM ","2.658","0.000"
"07/12/2026 ","07/12/2026 10:00PM ","07/12/2026 11:00PM ","1.926","0.000"
"07/12/2026 ","07/12/2026 11:00PM ","07/13/2026 12:00AM ","1.440","0.000"
"07/13/2026 ","07/13/2026 12:00AM ","07/13/2026 01:00AM ","0.948","0.000"
"07/13/2026 ","07/13/2026 01:00AM ","07/13/2026 02:00AM ","0.918","0.000"
"07/13/2026 ","07/13/2026 02:00AM ","07/13/2026 03:00AM ","0.918","0.000"
"07/13/2026 ","07/13/2026 03:00AM ","07/13/2026 04:00AM ","0.774","0.000"
"07/13/2026 ","07/13/2026 04:00AM ","07/13/2026 05:00AM ","2.802","0.000"
"07/13/2026 ","07/13/2026 05:00AM ","07/13/2026 06:00AM ","8.580","0.000"
"07/13/2026 ","07/13/2026 06:00AM ","07/13/2026 07:00AM ","8.574","0.000"
"07/13/2026 ","07/13/2026 07:00AM ","07/13/2026 08:00AM ","4.032","0.000"
"07/13/2026 ","07/13/2026 08:00AM ","07/13/2026 09:00AM ","0.930","0.000"
"07/13/2026 ","07/13/2026 09:00AM ","07/13/2026 10:00AM ","1.014","0.000"
"07/13/2026 ","07/13/2026 10:00AM ","07/13/2026 11:00AM ","1.284","0.000"
"07/13/2026 ","07/13/2026 11:00AM ","07/13/2026 12:00PM ","3.126","0.000"
"07/13/2026 ","07/13/2026 12:00PM ","07/13/2026 1:00PM ","3.030","0.000"
"07/13/2026 ","07/13/2026 1:00PM ","07/13/2026 2:00PM ","3.276","0.000"
"07/13/2026 ","07/13/2026 2:00PM ","07/13/2026 3:00PM ","3.168","0.000"
"07/13/2026 ","07/13/2026 3:00PM ","07/13/2026 4:00PM ","3.546","0.000"
"07/13/2026 ","07/13/2026 4:00PM ","07/13/2026 5:00PM ","5.916","0.000"
"07/13/2026 ","07/13/2026 5:00PM ","07/13/2026 6:00PM ","4.458","0.000"
"07/13/2026 ","07/13/2026 6:00PM ","07/13/2026 7:00PM ","4.008","0.000"
"07/13/2026 ","07/13/2026 7:00PM ","07/13/2026 8:00PM ","2.886","0.000"
"07/13/2026 ","07/13/2026 8:00PM ","07/13/2026 9:00PM ","4.992","0.000"
"07/13/2026 ","07/13/2026 9:00PM ","07/13/2026 10:00PM ","3.564","0.000"
"07/13/2026 ","07/13/2026 10:00PM ","07/13/2026 11:00PM ","2.526","0.000"
"07/13/2026 ","07/13/2026 11:00PM ","07/14/2026 12:00AM ","1.800","0.000"
"07/14/2026 ","07/14/2026 12:00AM ","07/14/2026 01:00AM ","1.482","0.000"
"07/14/2026 ","07/14/2026 01:00AM ","07/14/2026 02:00AM ","1.152","0.000"
"07/14/2026 ","07/14/2026 02:00AM ","07/14/2026 03:00AM ","1.008","0.000"
"07/14/2026 ","07/14/2026 03:00AM ","07/14/2026 04:00AM ","1.566","0.000"
"07/14/2026 ","07/14/2026 04:00AM ","07/14/2026 05:00AM ","8.850","0.000"
"07/14/2026 ","07/14/2026 05:00AM ","07/14/2026 06:00AM ","1.740","0.000"
"07/14/2026 ","07/14/2026 06:00AM ","07/14/2026 07:00AM ","0.948","0.000"
"07/14/2026 ","07/14/2026 07:00AM ","07/14/2026 08:00AM ","1.272","0.000"
"07/14/2026 ","07/14/2026 08:00AM ","07/14/2026 09:00AM ","0.396","0.000"
"07/14/2026 ","07/14/2026 09:00AM ","07/14/2026 10:00AM ","0.000","0.000"
"07/14/2026 ","07/14/2026 10:00AM ","07/14/2026 11:00AM ","0.000","0.000"
"07/14/2026 ","07/14/2026 11:00AM ","07/14/2026 12:00PM ","0.000","0.000"
"07/14/2026 ","07/14/2026 12:00PM ","07/14/2026 1:00PM ","0.084","0.000"
"07/14/2026 ","07/14/2026 1:00PM ","07/14/2026 2:00PM ","3.330","0.000"
"07/14/2026 ","07/14/2026 2:00PM ","07/14/2026 3:00PM ","4.800","0.000"
"07/14/2026 ","07/14/2026 3:00PM ","07/14/2026 4:00PM ","5.124","0.000"
"07/14/2026 ","07/14/2026 4:00PM ","07/14/2026 5:00PM ","4.596","0.000"
"07/14/2026 ","07/14/2026 5:00PM ","07/14/2026 6:00PM ","4.650","0.000"
"07/14/2026 ","07/14/2026 6:00PM ","07/14/2026 7:00PM ","4.098","0.000"
"07/14/2026 ","07/14/2026 7:00PM ","07/14/2026 8:00PM ","3.420","0.000"
"07/14/2026 ","07/14/2026 8:00PM ","07/14/2026 9:00PM ","2.772","0.000"
"07/14/2026 ","07/14/2026 9:00PM ","07/14/2026 10:00PM ","2.502","0.000"
"07/14/2026 ","07/14/2026 10:00PM ","07/14/2026 11:00PM ","1.872","0.000"
"07/14/2026 ","07/14/2026 11:00PM ","07/15/2026 12:00AM ","1.542","0.000"
"07/15/2026 ","07/15/2026 12:00AM ","07/15/2026 01:00AM ","1.104","0.000"
"07/15/2026 ","07/15/2026 01:00AM ","07/15/2026 02:00AM ","3.006","0.000"
"07/15/2026 ","07/15/2026 02:00AM ","07/15/2026 03:00AM ","8.562","0.000"
"07/15/2026 ","07/15/2026 03:00AM ","07/15/2026 04:00AM ","8.334","0.000"
"07/15/2026 ","07/15/2026 04:00AM ","07/15/2026 05:00AM ","8.340","0.000"
"07/15/2026 ","07/15/2026 05:00AM ","07/15/2026 06:00AM ","8.400","0.000"
"07/15/2026 ","07/15/2026 06:00AM ","07/15/2026 07:00AM ","8.082","0.000"
"07/15/2026 ","07/15/2026 07:00AM ","07/15/2026 08:00AM ","1.698","0.000"
"07/15/2026 ","07/15/2026 08:00AM ","07/15/2026 09:00AM ","0.900","0.000"
"07/15/2026 ","07/15/2026 09:00AM ","07/15/2026 10:00AM ","0.750","0.000"
"07/15/2026 ","07/15/2026 10:00AM ","07/15/2026 11:00AM ","1.224","0.000"
"07/15/2026 ","07/15/2026 11:00AM ","07/15/2026 12:00PM ","2.358","0.000"
"07/15/2026 ","07/15/2026 12:00PM ","07/15/2026 1:00PM ","3.990","0.000"
"07/15/2026 ","07/15/2026 1:00PM ","07/15/2026 2:00PM ","5.256","0.000"
"07/15/2026 ","07/15/2026 2:00PM ","07/15/2026 3:00PM ","5.214","0.000"
"07/15/2026 ","07/15/2026 3:00PM ","07/15/2026 4:00PM ","4.884","0.000"
"07/15/2026 ","07/15/2026 4:00PM ","07/15/2026 5:00PM ","4.128","0.000"
"07/15/2026 ","07/15/2026 5:00PM ","07/15/2026 6:00PM ","4.326","0.000"
"07/15/2026 ","07/15/2026 6:00PM ","07/15/2026 7:00PM ","2.214","0.000"
"07/15/2026 ","07/15/2026 7:00PM ","07/15/2026 8:00PM ","2.778","0.000"
"07/15/2026 ","07/15/2026 8:00PM ","07/15/2026 9:00PM ","4.416","0.000"
"07/15/2026 ","07/15/2026 9:00PM ","07/15/2026 10:00PM ","4.410","0.000"
"07/15/2026 ","07/15/2026 10:00PM ","07/15/2026 11:00PM ","3.786","0.000"
"07/15/2026 ","07/15/2026 11:00PM ","07/16/2026 12:00AM ","2.682","0.000"
"07/16/2026 ","07/16/2026 12:00AM ","07/16/2026 01:00AM ","2.364","0.000"
"07/16/2026 ","07/16/2026 01:00AM ","07/16/2026 02:00AM ","1.812","0.000"
"07/16/2026 ","07/16/2026 02:00AM ","07/16/2026 03:00AM ","1.668","0.000"
"07/16/2026 ","07/16/2026 03:00AM ","07/16/2026 04:00AM ","1.410","0.000"
"07/16/2026 ","07/16/2026 04:00AM ","07/16/2026 05:00AM ","1.092","0.000"
"07/16/2026 ","07/16/2026 05:00AM ","07/16/2026 06:00AM ","0.924","0.000"
"07/16/2026 ","07/16/2026 06:00AM ","07/16/2026 07:00AM ","0.696","0.000"
"07/16/2026 ","07/16/2026 07:00AM ","07/16/2026 08:00AM ","0.960","0.000"
"07/16/2026 ","07/16/2026 08:00AM ","07/16/2026 09:00AM ","1.428","0.000"
"07/16/2026 ","07/16/2026 09:00AM ","07/16/2026 10:00AM ","1.476","0.000"
"07/16/2026 ","07/16/2026 10:00AM ","07/16/2026 11:00AM ","2.118","0.000"
"07/16/2026 ","07/16/2026 11:00AM ","07/16/2026 12:00PM ","3.156","0.000"
"07/16/2026 ","07/16/2026 12:00PM ","07/16/2026 1:00PM ","3.744","0.000"
"07/16/2026 ","07/16/2026 1:00PM ","07/16/2026 2:00PM ","4.164","0.000"
"07/16/2026 ","07/16/2026 2:00PM ","07/16/2026 3:00PM ","4.626","0.000"
"07/16/2026 ","07/16/2026 3:00PM ","07/16/2026 4:00PM ","4.680","0.000"
"07/16/2026 ","07/16/2026 4:00PM ","07/16/2026 5:00PM ","4.848","0.000"
"07/16/2026 ","07/16/2026 5:00PM ","07/16/2026 6:00PM ","4.968","0.000"
"07/16/2026 ","07/16/2026 6:00PM ","07/16/2026 7:00PM ","5.202","0.000"
"07/16/2026 ","07/16/2026 7:00PM ","07/16/2026 8:00PM ","4.116","0.000"
"07/16/2026 ","07/16/2026 8:00PM ","07/16/2026 9:00PM ","3.456","0.000"
"07/16/2026 ","07/16/2026 9:00PM ","07/16/2026 10:00PM ","3.570","0.000"
"07/16/2026 ","07/16/2026 10:00PM ","07/16/2026 11:00PM ","2.328","0.000"
"07/16/2026 ","07/16/2026 11:00PM ","07/17/2026 12:00AM ","1.806","0.000"
"07/17/2026 ","07/17/2026 12:00AM ","07/17/2026 01:00AM ","5.040","0.000"
"07/17/2026 ","07/17/2026 01:00AM ","07/17/2026 02:00AM ","8.994","0.000"
"07/17/2026 ","07/17/2026 02:00AM ","07/17/2026 03:00AM ","9.054","0.000"
"07/17/2026 ","07/17/2026 03:00AM ","07/17/2026 04:00AM ","8.352","0.000"
"07/17/2026 ","07/17/2026 04:00AM ","07/17/2026 05:00AM ","8.478","0.000"
"07/17/2026 ","07/17/2026 05:00AM ","07/17/2026 06:00AM ","8.430","0.000"
"07/17/2026 ","07/17/2026 06:00AM ","07/17/2026 07:00AM ","7.362","0.000"
"07/17/2026 ","07/17/2026 07:00AM ","07/17/2026 08:00AM ","1.194","0.000"
"07/17/2026 ","07/17/2026 08:00AM ","07/17/2026 09:00AM ","1.032","0.000"
"07/17/2026 ","07/17/2026 09:00AM ","07/17/2026 10:00AM ","1.380","0.000"
"07/17/2026 ","07/17/2026 10:00AM ","07/17/2026 11:00AM ","1.734","0.000"
"07/17/2026 ","07/17/2026 11:00AM ","07/17/2026 12:00PM ","2.268","0.000"
"07/17/2026 ","07/17/2026 12:00PM ","07/17/2026 1:00PM ","3.306","0.000"
"07/17/2026 ","07/17/2026 1:00PM ","07/17/2026 2:00PM ","3.810","0.000"
"07/17/2026 ","07/17/2026 2:00PM ","07/17/2026 3:00PM ","3.672","0.000"
"07/17/2026 ","07/17/2026 3:00PM ","07/17/2026 4:00PM ","4.134","0.000"
"07/17/2026 ","07/17/2026 4:00PM ","07/17/2026 5:00PM ","3.894","0.000"
"07/17/2026 ","07/17/2026 5:00PM ","07/17/2026 6:00PM ","4.284","0.000"
"07/17/2026 ","07/17/2026 6:00PM ","07/17/2026 7:00PM ","3.882","0.000"
"07/17/2026 ","07/17/2026 7:00PM ","07/17/2026 8:00PM ","3.762","0.000"
"07/17/2026 ","07/17/2026 8:00PM ","07/17/2026 9:00PM ","3.294","0.000"
"07/17/2026 ","07/17/2026 9:00PM ","07/17/2026 10:00PM ","2.916","0.000"
"07/17/2026 ","07/17/2026 10:00PM ","07/17/2026 11:00PM ","2.478","0.000"
"07/17/2026 ","07/17/2026 11:00PM ","07/18/2026 12:00AM ","1.128","0.000"
"07/18/2026 ","07/18/2026 12:00AM ","07/18/2026 01:00AM ","1.092","0.000"
"07/18/2026 ","07/18/2026 01:00AM ","07/18/2026 02:00AM ","1.074","0.000"
"07/18/2026 ","07/18/2026 02:00AM ","07/18/2026 03:00AM ","0.672","0.000"
"07/18/2026 ","07/18/2026 03:00AM ","07/18/2026 04:00AM ","0.768","0.000"
"07/18/2026 ","07/18/2026 04:00AM ","07/18/2026 05:00AM ","0.738","0.000"
"07/18/2026 ","07/18/2026 05:00AM ","07/18/2026 06:00AM ","0.594","0.000"
"07/18/2026 ","07/18/2026 06:00AM ","07/18/2026 07:00AM ","0.828","0.000"
"07/18/2026 ","07/18/2026 07:00AM ","07/18/2026 08:00AM ","0.612","0.000"
"07/18/2026 ","07/18/2026 08:00AM ","07/18/2026 09:00AM ","0.624","0.000"
"07/18/2026 ","07/18/2026 09:00AM ","07/18/2026 10:00AM ","0.900","0.000"
"07/18/2026 ","07/18/2026 10:00AM ","07/18/2026 11:00AM ","1.410","0.000"
"07/18/2026 ","07/18/2026 11:00AM ","07/18/2026 12:00PM ","1.506","0.000"
"07/18/2026 ","07/18/2026 12:00PM ","07/18/2026 1:00PM ","2.676","0.000"
"07/18/2026 ","07/18/2026 1:00PM ","07/18/2026 2:00PM ","3.912","0.000"
"07/18/2026 ","07/18/2026 2:00PM ","07/18/2026 3:00PM ","4.302","0.000"
"07/18/2026 ","07/18/2026 3:00PM ","07/18/2026 4:00PM ","4.020","0.000"
"07/18/2026 ","07/18/2026 4:00PM ","07/18/2026 5:00PM ","4.560","0.000"
"07/18/2026 ","07/18/2026 5:00PM ","07/18/2026 6:00PM ","4.002","0.000"
"07/18/2026 ","07/18/2026 6:00PM ","07/18/2026 7:00PM ","4.122","0.000"
"07/18/2026 ","07/18/2026 7:00PM ","07/18/2026 8:00PM ","3.774","0.000"
"07/18/2026 ","07/18/2026 8:00PM ","07/18/2026 9:00PM ","3.150","0.000"
"07/18/2026 ","07/18/2026 9:00PM ","07/18/2026 10:00PM ","2.730","0.000"
"07/18/2026 ","07/18/2026 10:00PM ","07/18/2026 11:00PM ","2.520","0.000"
"07/18/2026 ","07/18/2026 11:00PM ","07/19/2026 12:00AM ","2.376","0.000"
"07/19/2026 ","07/19/2026 12:00AM ","07/19/2026 01:00AM ","1.782","0.000"
"07/19/2026 ","07/19/2026 01:00AM ","07/19/2026 02:00AM ","9.378","0.000"
"07/19/2026 ","07/19/2026 02:00AM ","07/19/2026 03:00AM ","9.156","0.000"
"07/19/2026 ","07/19/2026 03:00AM ","07/19/2026 04:00AM ","8.952","0.000"
"07/19/2026 ","07/19/2026 04:00AM ","07/19/2026 05:00AM ","8.784","0.000"
"07/19/2026 ","07/19/2026 05:00AM ","07/19/2026 06:00AM ","8.634","0.000"
"07/19/2026 ","07/19/2026 06:00AM ","07/19/2026 07:00AM ","8.514","0.000"
"07/19/2026 ","07/19/2026 07:00AM ","07/19/2026 08:00AM ","1.572","0.000"
"07/19/2026 ","07/19/2026 08:00AM ","07/19/2026 09:00AM ","1.596","0.000"
"07/19/2026 ","07/19/2026 09:00AM ","07/19/2026 10:00AM ","0.750","0.000"
"07/19/2026 ","07/19/2026 10:00AM ","07/19/2026 11:00AM ","0.840","0.000"
"07/19/2026 ","07/19/2026 11:00AM ","07/19/2026 12:00PM ","1.716","0.000"
"07/19/2026 ","07/19/2026 12:00PM ","07/19/2026 1:00PM ","0.972","0.000"
"07/19/2026 ","07/19/2026 1:00PM ","07/19/2026 2:00PM ","2.232","0.000"
"07/19/2026 ","07/19/2026 2:00PM ","07/19/2026 3:00PM ","4.596","0.000"
"07/19/2026 ","07/19/2026 3:00PM ","07/19/2026 4:00PM ","5.082","0.000"
"07/19/2026 ","07/19/2026 4:00PM ","07/19/2026 5:00PM ","5.298","0.000"
"07/19/2026 ","07/19/2026 5:00PM ","07/19/2026 6:00PM ","4.830","0.000"
"07/19/2026 ","07/19/2026 6:00PM ","07/19/2026 7:00PM ","5.064","0.000"
"07/19/2026 ","07/19/2026 7:00PM ","07/19/2026 8:00PM ","4.392","0.000"
"07/19/2026 ","07/19/2026 8:00PM ","07/19/2026 9:00PM ","4.122","0.000"
"07/19/2026 ","07/19/2026 9:00PM ","07/19/2026 10:00PM ","3.798","0.000"
"07/19/2026 ","07/19/2026 10:00PM ","07/19/2026 11:00PM ","3.234","0.000"
"07/19/2026 ","07/19/2026 11:00PM ","07/20/2026 12:00AM ","2.184","0.000"
"07/20/2026 ","07/20/2026 12:00AM ","07/20/2026 01:00AM ","1.320","0.000"
"07/20/2026 ","07/20/2026 01:00AM ","07/20/2026 02:00AM ","1.068","0.000"
"07/20/2026 ","07/20/2026 02:00AM ","07/20/2026 03:00AM ","0.924","0.000"
"07/20/2026 ","07/20/2026 03:00AM ","07/20/2026 04:00AM ","0.786","0.000"
"07/20/2026 ","07/20/2026 04:00AM ","07/20/2026 05:00AM ","1.074","0.000"
"07/20/2026 ","07/20/2026 05:00AM ","07/20/2026 06:00AM ","0.972","0.000"
"07/20/2026 ","07/20/2026 06:00AM ","07/20/2026 07:00AM ","0.942","0.000"
"07/20/2026 ","07/20/2026 07:00AM ","07/20/2026 08:00AM ","1.536","0.000"
"07/20/2026 ","07/20/2026 08:00AM ","07/20/2026 09:00AM ","1.446","0.000"
"07/20/2026 ","07/20/2026 09:00AM ","07/20/2026 10:00AM ","0.792","0.000"
"07/20/2026 ","07/20/2026 10:00AM ","07/20/2026 11:00AM ","1.428","0.000"
"07/20/2026 ","07/20/2026 11:00AM ","07/20/2026 12:00PM ","1.872","0.000"
"07/20/2026 ","07/20/2026 12:00PM ","07/20/2026 1:00PM ","2.904","0.000"
"07/20/2026 ","07/20/2026 1:00PM ","07/20/2026 2:00PM ","3.306","0.000"
"07/20/2026 ","07/20/2026 2:00PM ","07/20/2026 3:00PM ","3.426","0.000"
"07/20/2026 ","07/20/2026 3:00PM ","07/20/2026 4:00PM ","3.708","0.000"
"07/20/2026 ","07/20/2026 4:00PM ","07/20/2026 5:00PM ","6.798","0.000"
"07/20/2026 ","07/20/2026 5:00PM ","07/20/2026 6:00PM ","5.076","0.000"
"07/20/2026 ","07/20/2026 6:00PM ","07/20/2026 7:00PM ","4.746","0.000"
"07/20/2026 ","07/20/2026 7:00PM ","07/20/2026 8:00PM ","4.206","0.000"
"07/20/2026 ","07/20/2026 8:00PM ","07/20/2026 9:00PM ","4.446","0.000"
"07/20/2026 ","07/20/2026 9:00PM ","07/20/2026 10:00PM ","4.032","0.000"
"07/20/2026 ","07/20/2026 10:00PM ","07/20/2026 11:00PM ","3.306","0.000"
"07/20/2026 ","07/20/2026 11:00PM ","07/21/2026 12:00AM ","2.280","0.000"
"07/21/2026 ","07/21/2026 12:00AM ","07/21/2026 01:00AM ","1.668","0.000"
"07/21/2026 ","07/21/2026 01:00AM ","07/21/2026 02:00AM ","1.434","0.000"
"07/21/2026 ","07/21/2026 02:00AM ","07/21/2026 03:00AM ","1.098","0.000"
"07/21/2026 ","07/21/2026 03:00AM ","07/21/2026 04:00AM ","1.242","0.000"
"07/21/2026 ","07/21/2026 04:00AM ","07/21/2026 05:00AM ","1.032","0.000"
"07/21/2026 ","07/21/2026 05:00AM ","07/21/2026 06:00AM ","0.780","0.000"
"07/21/2026 ","07/21/2026 06:00AM ","07/21/2026 07:00AM ","0.924","0.000"
"07/21/2026 ","07/21/2026 07:00AM ","07/21/2026 08:00AM ","0.948","0.000"
"07/21/2026 ","07/21/2026 08:00AM ","07/21/2026 09:00AM ","0.420","0.000"
"07/21/2026 ","07/21/2026 09:00AM ","07/21/2026 10:00AM ","0.000","0.000"
"07/21/2026 ","07/21/2026 10:00AM ","07/21/2026 11:00AM ","0.000","0.000"
"07/21/2026 ","07/21/2026 11:00AM ","07/21/2026 12:00PM ","0.000","0.000"
"07/21/2026 ","07/21/2026 12:00PM ","07/21/2026 1:00PM ","0.018","0.000"
"07/21/2026 ","07/21/2026 1:00PM ","07/21/2026 2:00PM ","0.000","0.000"
"07/21/2026 ","07/21/2026 2:00PM ","07/21/2026 3:00PM ","0.000","0.000"
"07/21/2026 ","07/21/2026 3:00PM ","07/21/2026 4:00PM ","0.000","0.000"
"07/21/2026 ","07/21/2026 4:00PM ","07/21/2026 5:00PM ","0.000","0.000"
"07/21/2026 ","07/21/2026 5:00PM ","07/21/2026 6:00PM ","1.032","0.000"
"07/21/2026 ","07/21/2026 6:00PM ","07/21/2026 7:00PM ","5.718","0.000"
"07/21/2026 ","07/21/2026 7:00PM ","07/21/2026 8:00PM ","4.512","0.000"
"07/21/2026 ","07/21/2026 8:00PM ","07/21/2026 9:00PM ","3.972","0.000"
"07/21/2026 ","07/21/2026 9:00PM ","07/21/2026 10:00PM ","4.062","0.000"
"07/21/2026 ","07/21/2026 10:00PM ","07/21/2026 11:00PM ","3.372","0.000"
"07/21/2026 ","07/21/2026 11:00PM ","07/22/2026 12:00AM ","2.340","0.000"
"07/22/2026 ","07/22/2026 12:00AM ","07/22/2026 01:00AM ","1.998","0.000"
"07/22/2026 ","07/22/2026 01:00AM ","07/22/2026 02:00AM ","1.734","0.000"
"07/22/2026 ","07/22/2026 02:00AM ","07/22/2026 03:00AM ","1.476","0.000"
"07/22/2026 ","07/22/2026 03:00AM ","07/22/2026 04:00AM ","2.580","0.000"
"07/22/2026 ","07/22/2026 04:00AM ","07/22/2026 05:00AM ","8.988","0.000"
"07/22/2026 ","07/22/2026 05:00AM ","07/22/2026 06:00AM ","8.724","0.000"
"07/22/2026 ","07/22/2026 06:00AM ","07/22/2026 07:00AM ","8.922","0.000"
"07/22/2026 ","07/22/2026 07:00AM ","07/22/2026 08:00AM ","3.540","0.000"
"07/22/2026 ","07/22/2026 08:00AM ","07/22/2026 09:00AM ","1.458","0.000"
"07/22/2026 ","07/22/2026 09:00AM ","07/22/2026 10:00AM ","1.746","0.000"
"07/22/2026 ","07/22/2026 10:00AM ","07/22/2026 11:00AM ","2.232","0.000"
"07/22/2026 ","07/22/2026 11:00AM ","07/22/2026 12:00PM ","2.664","0.000"
"07/22/2026 ","07/22/2026 12:00PM ","07/22/2026 1:00PM ","3.060","0.000"
"07/22/2026 ","07/22/2026 1:00PM ","07/22/2026 2:00PM ","3.852","0.000"
"07/22/2026 ","07/22/2026 2:00PM ","07/22/2026 3:00PM ","4.584","0.000"
"07/22/2026 ","07/22/2026 3:00PM ","07/22/2026 4:00PM ","4.668","0.000"
"07/22/2026 ","07/22/2026 4:00PM ","07/22/2026 5:00PM ","5.058","0.000"
"07/22/2026 ","07/22/2026 5:00PM ","07/22/2026 6:00PM ","4.638","0.000"
"07/22/2026 ","07/22/2026 6:00PM ","07/22/2026 7:00PM ","4.650","0.000"
"07/22/2026 ","07/22/2026 7:00PM ","07/22/2026 8:00PM ","4.038","0.000"
"07/22/2026 ","07/22/2026 8:00PM ","07/22/2026 9:00PM ","3.336","0.000"
"07/22/2026 ","07/22/2026 9:00PM ","07/22/2026 10:00PM ","3.282","0.000"
"07/22/2026 ","07/22/2026 10:00PM ","07/22/2026 11:00PM ","2.304","0.000"
"07/22/2026 ","07/22/2026 11:00PM ","07/23/2026 12:00AM ","2.148","0.000"
"07/23/2026 ","07/23/2026 12:00AM ","07/23/2026 01:00AM ","1.332","0.000"
"07/23/2026 ","07/23/2026 01:00AM ","07/23/2026 02:00AM ","1.326","0.000"
"07/23/2026 ","07/23/2026 02:00AM ","07/23/2026 03:00AM ","1.218","0.000"
"07/23/2026 ","07/23/2026 03:00AM ","07/23/2026 04:00AM ","1.008","0.000"
"07/23/2026 ","07/23/2026 04:00AM ","07/23/2026 05:00AM ","0.990","0.000"
"07/23/2026 ","07/23/2026 05:00AM ","07/23/2026 06:00AM ","0.906","0.000"
"07/23/2026 ","07/23/2026 06:00AM ","07/23/2026 07:00AM ","0.678","0.000"
"07/23/2026 ","07/23/2026 07:00AM ","07/23/2026 08:00AM ","0.720","0.000"
"07/23/2026 ","07/23/2026 08:00AM ","07/23/2026 09:00AM ","0.876","0.000"
"07/23/2026 ","07/23/2026 09:00AM ","07/23/2026 10:00AM ","0.804","0.000"
"07/23/2026 ","07/23/2026 10:00AM ","07/23/2026 11:00AM ","1.068","0.000"
"07/23/2026 ","07/23/2026 11:00AM ","07/23/2026 12:00PM ","1.446","0.000"
"07/23/2026 ","07/23/2026 12:00PM ","07/23/2026 1:00PM ","2.478","0.000"
"07/23/2026 ","07/23/2026 1:00PM ","07/23/2026 2:00PM ","2.988","0.000"
