Energy Usage Information
"For location: DEMO HOUSEHOLD, AGOURA HILLS CA 91301

Meter Reading Information
"Type of readings: Electricity"

Summary of Electric Power Usage Information*
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. "

Detailed Usage
"05/25/2025 ","05/25/2025 3:00PM ","05/25/2025 4:00PM ","3.024","0.000"
"05/25/2025 ","05/25/2025 4:00PM ","05/25/2025 5:00PM ","3.210","0.000"
"05/25/2025 ","05/25/2025 5:00PM ","05/25/2025 6:00PM ","3.258","0.000"
"05/25/2025 ","05/25/2025 6:00PM ","05/25/2025 7:00PM ","2.826","0.000"
"05/25/2025 ","05/25/2025 7:00PM ","05/25/2025 8:00PM ","2.454","0.000"
"05/25/2025 ","05/25/2025 8:00PM ","05/25/2025 9:00PM ","1.188","0.000"
"05/25/2025 ","05/25/2025 9:00PM ","05/25/2025 10:00PM ","1.038","0.000"
"05/25/2025 ","05/25/2025 10:00PM ","05/25/2025 11:00PM ","0.750","0.000"
"05/25/2025 ","05/25/2025 11:00PM ","05/26/2025 12:00AM ","0.642","0.000"
"05/26/2025 ","05/26/2025 12:00AM ","05/26/2025 01:00AM ","0.390","0.000"
"05/26/2025 ","05/26/2025 01:00AM ","05/26/2025 02:00AM ","0.360","0.000"
"05/26/2025 ","05/26/2025 02:00AM ","05/26/2025 03:00AM ","0.348","0.000"
"05/26/2025 ","05/26/2025 03:00AM ","05/26/2025 04:00AM ","0.330","0.000"
"05/26/2025 ","05/26/2025 04:00AM ","05/26/2025 05:00AM ","0.354","0.000"
"05/26/2025 ","05/26/2025 05:00AM ","05/26/2025 06:00AM ","0.324","0.000"
"05/26/2025 ","05/26/2025 06:00AM ","05/26/2025 07:00AM ","0.294","0.000"
"05/26/2025 ","05/26/2025 07:00AM ","05/26/2025 08:00AM ","0.324","0.000"
"05/26/2025 ","05/26/2025 08:00AM ","05/26/2025 09:00AM ","0.762","0.000"
"05/26/2025 ","05/26/2025 09:00AM ","05/26/2025 10:00AM ","0.468","0.000"
"05/26/2025 ","05/26/2025 10:00AM ","05/26/2025 11:00AM ","0.384","0.000"
"05/26/2025 ","05/26/2025 11:00AM ","05/26/2025 12:00PM ","0.666","0.000"
"05/26/2025 ","05/26/2025 12:00PM ","05/26/2025 1:00PM ","0.846","0.000"
"05/26/2025 ","05/26/2025 1:00PM ","05/26/2025 2:00PM ","1.110","0.000"
"05/26/2025 ","05/26/2025 2:00PM ","05/26/2025 3:00PM ","0.942","0.000"
"05/26/2025 ","05/26/2025 3:00PM ","05/26/2025 4:00PM ","0.936","0.000"
"05/26/2025 ","05/26/2025 4:00PM ","05/26/2025 5:00PM ","1.368","0.000"
"05/26/2025 ","05/26/2025 5:00PM ","05/26/2025 6:00PM ","1.230","0.000"
"05/26/2025 ","05/26/2025 6:00PM ","05/26/2025 7:00PM ","0.786","0.000"
"05/26/2025 ","05/26/2025 7:00PM ","05/26/2025 8:00PM ","1.782","0.000"
"05/26/2025 ","05/26/2025 8:00PM ","05/26/2025 9:00PM ","3.000","0.000"
"05/26/2025 ","05/26/2025 9:00PM ","05/26/2025 10:00PM ","2.316","0.000"
"05/26/2025 ","05/26/2025 10:00PM ","05/26/2025 11:00PM ","0.618","0.000"
"05/26/2025 ","05/26/2025 11:00PM ","05/27/2025 12:00AM ","0.456","0.000"
"05/27/2025 ","05/27/2025 12:00AM ","05/27/2025 01:00AM ","0.360","0.000"
"05/27/2025 ","05/27/2025 01:00AM ","05/27/2025 02:00AM ","0.648","0.000"
"05/27/2025 ","05/27/2025 02:00AM ","05/27/2025 03:00AM ","0.378","0.000"
"05/27/2025 ","05/27/2025 03:00AM ","05/27/2025 04:00AM ","0.324","0.000"
"05/27/2025 ","05/27/2025 04:00AM ","05/27/2025 05:00AM ","0.336","0.000"
"05/27/2025 ","05/27/2025 05:00AM ","05/27/2025 06:00AM ","0.348","0.000"
"05/27/2025 ","05/27/2025 06:00AM ","05/27/2025 07:00AM ","0.312","0.000"
"05/27/2025 ","05/27/2025 07:00AM ","05/27/2025 08:00AM ","0.822","0.000"
"05/27/2025 ","05/27/2025 08:00AM ","05/27/2025 09:00AM ","0.804","0.000"
"05/27/2025 ","05/27/2025 09:00AM ","05/27/2025 10:00AM ","0.606","0.000"
"05/27/2025 ","05/27/2025 10:00AM ","05/27/2025 11:00AM ","0.738","0.000"
"05/27/2025 ","05/27/2025 11:00AM ","05/27/2025 12:00PM ","0.732","0.000"
"05/27/2025 ","05/27/2025 12:00PM ","05/27/2025 1:00PM ","1.008","0.000"
"05/27/2025 ","05/27/2025 1:00PM ","05/27/2025 2:00PM ","1.734","0.000"
"05/27/2025 ","05/27/2025 2:00PM ","05/27/2025 3:00PM ","2.172","0.000"
"05/27/2025 ","05/27/2025 3:00PM ","05/27/2025 4:00PM ","3.762","0.000"
"05/27/2025 ","05/27/2025 4:00PM ","05/27/2025 5:00PM ","3.198","0.000"
"05/27/2025 ","05/27/2025 5:00PM ","05/27/2025 6:00PM ","2.658","0.000"
"05/27/2025 ","05/27/2025 6:00PM ","05/27/2025 7:00PM ","2.574","0.000"
"05/27/2025 ","05/27/2025 7:00PM ","05/27/2025 8:00PM ","1.932","0.000"
"05/27/2025 ","05/27/2025 8:00PM ","05/27/2025 9:00PM ","1.866","0.000"
"05/27/2025 ","05/27/2025 9:00PM ","05/27/2025 10:00PM ","1.326","0.000"
"05/27/2025 ","05/27/2025 10:00PM ","05/27/2025 11:00PM ","1.350","0.000"
"05/27/2025 ","05/27/2025 11:00PM ","05/28/2025 12:00AM ","0.636","0.000"
"05/28/2025 ","05/28/2025 12:00AM ","05/28/2025 01:00AM ","0.372","0.000"
"05/28/2025 ","05/28/2025 01:00AM ","05/28/2025 02:00AM ","0.348","0.000"
"05/28/2025 ","05/28/2025 02:00AM ","05/28/2025 03:00AM ","0.342","0.000"
"05/28/2025 ","05/28/2025 03:00AM ","05/28/2025 04:00AM ","0.504","0.000"
"05/28/2025 ","05/28/2025 04:00AM ","05/28/2025 05:00AM ","0.384","0.000"
"05/28/2025 ","05/28/2025 05:00AM ","05/28/2025 06:00AM ","0.366","0.000"
"05/28/2025 ","05/28/2025 06:00AM ","05/28/2025 07:00AM ","0.342","0.000"
"05/28/2025 ","05/28/2025 07:00AM ","05/28/2025 08:00AM ","0.828","0.000"
"05/28/2025 ","05/28/2025 08:00AM ","05/28/2025 09:00AM ","0.654","0.000"
"05/28/2025 ","05/28/2025 09:00AM ","05/28/2025 10:00AM ","0.690","0.000"
"05/28/2025 ","05/28/2025 10:00AM ","05/28/2025 11:00AM ","0.648","0.000"
"05/28/2025 ","05/28/2025 11:00AM ","05/28/2025 12:00PM ","0.660","0.000"
"05/28/2025 ","05/28/2025 12:00PM ","05/28/2025 1:00PM ","1.908","0.000"
"05/28/2025 ","05/28/2025 1:00PM ","05/28/2025 2:00PM ","1.050","0.000"
"05/28/2025 ","05/28/2025 2:00PM ","05/28/2025 3:00PM ","1.524","0.000"
"05/28/2025 ","05/28/2025 3:00PM ","05/28/2025 4:00PM ","1.146","0.000"
"05/28/2025 ","05/28/2025 4:00PM ","05/28/2025 5:00PM ","1.422","0.000"
"05/28/2025 ","05/28/2025 5:00PM ","05/28/2025 6:00PM ","2.028","0.000"
"05/28/2025 ","05/28/2025 6:00PM ","05/28/2025 7:00PM ","2.184","0.000"
"05/28/2025 ","05/28/2025 7:00PM ","05/28/2025 8:00PM ","1.980","0.000"
"05/28/2025 ","05/28/2025 8:00PM ","05/28/2025 9:00PM ","1.314","0.000"
"05/28/2025 ","05/28/2025 9:00PM ","05/28/2025 10:00PM ","1.332","0.000"
"05/28/2025 ","05/28/2025 10:00PM ","05/28/2025 11:00PM ","4.422","0.000"
"05/28/2025 ","05/28/2025 11:00PM ","05/29/2025 12:00AM ","8.580","0.000"
"05/29/2025 ","05/29/2025 12:00AM ","05/29/2025 01:00AM ","8.130","0.000"
"05/29/2025 ","05/29/2025 01:00AM ","05/29/2025 02:00AM ","8.100","0.000"
"05/29/2025 ","05/29/2025 02:00AM ","05/29/2025 03:00AM ","8.106","0.000"
"05/29/2025 ","05/29/2025 03:00AM ","05/29/2025 04:00AM ","0.846","0.000"
"05/29/2025 ","05/29/2025 04:00AM ","05/29/2025 05:00AM ","0.378","0.000"
"05/29/2025 ","05/29/2025 05:00AM ","05/29/2025 06:00AM ","0.366","0.000"
"05/29/2025 ","05/29/2025 06:00AM ","05/29/2025 07:00AM ","0.312","0.000"
"05/29/2025 ","05/29/2025 07:00AM ","05/29/2025 08:00AM ","0.804","0.000"
"05/29/2025 ","05/29/2025 08:00AM ","05/29/2025 09:00AM ","0.636","0.000"
"05/29/2025 ","05/29/2025 09:00AM ","05/29/2025 10:00AM ","0.546","0.000"
"05/29/2025 ","05/29/2025 10:00AM ","05/29/2025 11:00AM ","0.528","0.000"
"05/29/2025 ","05/29/2025 11:00AM ","05/29/2025 12:00PM ","0.528","0.000"
"05/29/2025 ","05/29/2025 12:00PM ","05/29/2025 1:00PM ","1.104","0.000"
"05/29/2025 ","05/29/2025 1:00PM ","05/29/2025 2:00PM ","2.280","0.000"
"05/29/2025 ","05/29/2025 2:00PM ","05/29/2025 3:00PM ","2.376","0.000"
"05/29/2025 ","05/29/2025 3:00PM ","05/29/2025 4:00PM ","3.084","0.000"
"05/29/2025 ","05/29/2025 4:00PM ","05/29/2025 5:00PM ","3.246","0.000"
"05/29/2025 ","05/29/2025 5:00PM ","05/29/2025 6:00PM ","3.054","0.000"
"05/29/2025 ","05/29/2025 6:00PM ","05/29/2025 7:00PM ","3.108","0.000"
"05/29/2025 ","05/29/2025 7:00PM ","05/29/2025 8:00PM ","2.610","0.000"
"05/29/2025 ","05/29/2025 8:00PM ","05/29/2025 9:00PM ","0.906","0.000"
"05/29/2025 ","05/29/2025 9:00PM ","05/29/2025 10:00PM ","0.858","0.000"
"05/29/2025 ","05/29/2025 10:00PM ","05/29/2025 11:00PM ","0.684","0.000"
"05/29/2025 ","05/29/2025 11:00PM ","05/30/2025 12:00AM ","0.588","0.000"
"05/30/2025 ","05/30/2025 12:00AM ","05/30/2025 01:00AM ","0.348","0.000"
"05/30/2025 ","05/30/2025 01:00AM ","05/30/2025 02:00AM ","0.348","0.000"
"05/30/2025 ","05/30/2025 02:00AM ","05/30/2025 03:00AM ","0.342","0.000"
"05/30/2025 ","05/30/2025 03:00AM ","05/30/2025 04:00AM ","0.318","0.000"
"05/30/2025 ","05/30/2025 04:00AM ","05/30/2025 05:00AM ","0.354","0.000"
"05/30/2025 ","05/30/2025 05:00AM ","05/30/2025 06:00AM ","0.456","0.000"
"05/30/2025 ","05/30/2025 06:00AM ","05/30/2025 07:00AM ","0.360","0.000"
"05/30/2025 ","05/30/2025 07:00AM ","05/30/2025 08:00AM ","1.086","0.000"
"05/30/2025 ","05/30/2025 08:00AM ","05/30/2025 09:00AM ","0.804","0.000"
"05/30/2025 ","05/30/2025 09:00AM ","05/30/2025 10:00AM ","0.750","0.000"
"05/30/2025 ","05/30/2025 10:00AM ","05/30/2025 11:00AM ","0.684","0.000"
"05/30/2025 ","05/30/2025 11:00AM ","05/30/2025 12:00PM ","0.648","0.000"
"05/30/2025 ","05/30/2025 12:00PM ","05/30/2025 1:00PM ","1.308","0.000"
"05/30/2025 ","05/30/2025 1:00PM ","05/30/2025 2:00PM ","2.886","0.000"
"05/30/2025 ","05/30/2025 2:00PM ","05/30/2025 3:00PM ","3.834","0.000"
"05/30/2025 ","05/30/2025 3:00PM ","05/30/2025 4:00PM ","4.170","0.000"
"05/30/2025 ","05/30/2025 4:00PM ","05/30/2025 5:00PM ","4.002","0.000"
"05/30/2025 ","05/30/2025 5:00PM ","05/30/2025 6:00PM ","3.846","0.000"
"05/30/2025 ","05/30/2025 6:00PM ","05/30/2025 7:00PM ","3.912","0.000"
"05/30/2025 ","05/30/2025 7:00PM ","05/30/2025 8:00PM ","3.414","0.000"
"05/30/2025 ","05/30/2025 8:00PM ","05/30/2025 9:00PM ","2.796","0.000"
"05/30/2025 ","05/30/2025 9:00PM ","05/30/2025 10:00PM ","2.328","0.000"
"05/30/2025 ","05/30/2025 10:00PM ","05/30/2025 11:00PM ","2.364","0.000"
"05/30/2025 ","05/30/2025 11:00PM ","05/31/2025 12:00AM ","1.278","0.000"
"05/31/2025 ","05/31/2025 12:00AM ","05/31/2025 01:00AM ","0.642","0.000"
"05/31/2025 ","05/31/2025 01:00AM ","05/31/2025 02:00AM ","1.086","0.000"
"05/31/2025 ","05/31/2025 02:00AM ","05/31/2025 03:00AM ","0.600","0.000"
"05/31/2025 ","05/31/2025 03:00AM ","05/31/2025 04:00AM ","0.492","0.000"
"05/31/2025 ","05/31/2025 04:00AM ","05/31/2025 05:00AM ","0.348","0.000"
"05/31/2025 ","05/31/2025 05:00AM ","05/31/2025 06:00AM ","0.330","0.000"
"05/31/2025 ","05/31/2025 06:00AM ","05/31/2025 07:00AM ","0.318","0.000"
"05/31/2025 ","05/31/2025 07:00AM ","05/31/2025 08:00AM ","0.546","0.000"
"05/31/2025 ","05/31/2025 08:00AM ","05/31/2025 09:00AM ","0.768","0.000"
"05/31/2025 ","05/31/2025 09:00AM ","05/31/2025 10:00AM ","1.062","0.000"
"05/31/2025 ","05/31/2025 10:00AM ","05/31/2025 11:00AM ","1.530","0.000"
"05/31/2025 ","05/31/2025 11:00AM ","05/31/2025 12:00PM ","1.356","0.000"
"05/31/2025 ","05/31/2025 12:00PM ","05/31/2025 1:00PM ","1.314","0.000"
"05/31/2025 ","05/31/2025 1:00PM ","05/31/2025 2:00PM ","1.704","0.000"
"05/31/2025 ","05/31/2025 2:00PM ","05/31/2025 3:00PM ","3.612","0.000"
"05/31/2025 ","05/31/2025 3:00PM ","05/31/2025 4:00PM ","3.756","0.000"
"05/31/2025 ","05/31/2025 4:00PM ","05/31/2025 5:00PM ","3.978","0.000"
"05/31/2025 ","05/31/2025 5:00PM ","05/31/2025 6:00PM ","3.852","0.000"
"05/31/2025 ","05/31/2025 6:00PM ","05/31/2025 7:00PM ","3.900","0.000"
"05/31/2025 ","05/31/2025 7:00PM ","05/31/2025 8:00PM ","3.270","0.000"
"05/31/2025 ","05/31/2025 8:00PM ","05/31/2025 9:00PM ","2.916","0.000"
"05/31/2025 ","05/31/2025 9:00PM ","05/31/2025 10:00PM ","3.054","0.000"
"05/31/2025 ","05/31/2025 10:00PM ","05/31/2025 11:00PM ","2.790","0.000"
"05/31/2025 ","05/31/2025 11:00PM ","06/01/2025 12:00AM ","2.652","0.000"
"06/01/2025 ","06/01/2025 12:00AM ","06/01/2025 01:00AM ","2.232","0.000"
"06/01/2025 ","06/01/2025 01:00AM ","06/01/2025 02:00AM ","2.172","0.000"
"06/01/2025 ","06/01/2025 02:00AM ","06/01/2025 03:00AM ","2.148","0.000"
"06/01/2025 ","06/01/2025 03:00AM ","06/01/2025 04:00AM ","6.312","0.000"
"06/01/2025 ","06/01/2025 04:00AM ","06/01/2025 05:00AM ","8.748","0.000"
"06/01/2025 ","06/01/2025 05:00AM ","06/01/2025 06:00AM ","8.388","0.000"
"06/01/2025 ","06/01/2025 06:00AM ","06/01/2025 07:00AM ","8.100","0.000"
"06/01/2025 ","06/01/2025 07:00AM ","06/01/2025 08:00AM ","4.104","0.000"
"06/01/2025 ","06/01/2025 08:00AM ","06/01/2025 09:00AM ","1.272","0.000"
"06/01/2025 ","06/01/2025 09:00AM ","06/01/2025 10:00AM ","0.834","0.000"
"06/01/2025 ","06/01/2025 10:00AM ","06/01/2025 11:00AM ","1.134","0.000"
"06/01/2025 ","06/01/2025 11:00AM ","06/01/2025 12:00PM ","3.936","0.000"
"06/01/2025 ","06/01/2025 12:00PM ","06/01/2025 1:00PM ","3.102","0.000"
"06/01/2025 ","06/01/2025 1:00PM ","06/01/2025 2:00PM ","2.046","0.000"
"06/01/2025 ","06/01/2025 2:00PM ","06/01/2025 3:00PM ","1.554","0.000"
"06/01/2025 ","06/01/2025 3:00PM ","06/01/2025 4:00PM ","2.220","0.000"
"06/01/2025 ","06/01/2025 4:00PM ","06/01/2025 5:00PM ","1.650","0.000"
"06/01/2025 ","06/01/2025 5:00PM ","06/01/2025 6:00PM ","1.536","0.000"
"06/01/2025 ","06/01/2025 6:00PM ","06/01/2025 7:00PM ","3.006","0.000"
"06/01/2025 ","06/01/2025 7:00PM ","06/01/2025 8:00PM ","2.682","0.000"
"06/01/2025 ","06/01/2025 8:00PM ","06/01/2025 9:00PM ","3.156","0.000"
"06/01/2025 ","06/01/2025 9:00PM ","06/01/2025 10:00PM ","2.838","0.000"
"06/01/2025 ","06/01/2025 10:00PM ","06/01/2025 11:00PM ","1.542","0.000"
"06/01/2025 ","06/01/2025 11:00PM ","06/02/2025 12:00AM ","1.320","0.000"
"06/02/2025 ","06/02/2025 12:00AM ","06/02/2025 01:00AM ","0.678","0.000"
"06/02/2025 ","06/02/2025 01:00AM ","06/02/2025 02:00AM ","0.582","0.000"
"06/02/2025 ","06/02/2025 02:00AM ","06/02/2025 03:00AM ","0.378","0.000"
"06/02/2025 ","06/02/2025 03:00AM ","06/02/2025 04:00AM ","0.366","0.000"
"06/02/2025 ","06/02/2025 04:00AM ","06/02/2025 05:00AM ","0.354","0.000"
"06/02/2025 ","06/02/2025 05:00AM ","06/02/2025 06:00AM ","0.342","0.000"
"06/02/2025 ","06/02/2025 06:00AM ","06/02/2025 07:00AM ","0.336","0.000"
"06/02/2025 ","06/02/2025 07:00AM ","06/02/2025 08:00AM ","0.792","0.000"
"06/02/2025 ","06/02/2025 08:00AM ","06/02/2025 09:00AM ","0.642","0.000"
"06/02/2025 ","06/02/2025 09:00AM ","06/02/2025 10:00AM ","0.612","0.000"
"06/02/2025 ","06/02/2025 10:00AM ","06/02/2025 11:00AM ","0.666","0.000"
"06/02/2025 ","06/02/2025 11:00AM ","06/02/2025 12:00PM ","0.804","0.000"
"06/02/2025 ","06/02/2025 12:00PM ","06/02/2025 1:00PM ","1.386","0.000"
"06/02/2025 ","06/02/2025 1:00PM ","06/02/2025 2:00PM ","1.524","0.000"
"06/02/2025 ","06/02/2025 2:00PM ","06/02/2025 3:00PM ","0.834","0.000"
"06/02/2025 ","06/02/2025 3:00PM ","06/02/2025 4:00PM ","1.572","0.000"
"06/02/2025 ","06/02/2025 4:00PM ","06/02/2025 5:00PM ","2.112","0.000"
"06/02/2025 ","06/02/2025 5:00PM ","06/02/2025 6:00PM ","2.004","0.000"
"06/02/2025 ","06/02/2025 6:00PM ","06/02/2025 7:00PM ","2.436","0.000"
"06/02/2025 ","06/02/2025 7:00PM ","06/02/2025 8:00PM ","2.208","0.000"
"06/02/2025 ","06/02/2025 8:00PM ","06/02/2025 9:00PM ","1.608","0.000"
"06/02/2025 ","06/02/2025 9:00PM ","06/02/2025 10:00PM ","1.170","0.000"
"06/02/2025 ","06/02/2025 10:00PM ","06/02/2025 11:00PM ","0.732","0.000"
"06/02/2025 ","06/02/2025 11:00PM ","06/03/2025 12:00AM ","0.684","0.000"
"06/03/2025 ","06/03/2025 12:00AM ","06/03/2025 01:00AM ","0.408","0.000"
"06/03/2025 ","06/03/2025 01:00AM ","06/03/2025 02:00AM ","0.354","0.000"
"06/03/2025 ","06/03/2025 02:00AM ","06/03/2025 03:00AM ","0.354","0.000"
"06/03/2025 ","06/03/2025 03:00AM ","06/03/2025 04:00AM ","0.348","0.000"
"06/03/2025 ","06/03/2025 04:00AM ","06/03/2025 05:00AM ","0.324","0.000"
"06/03/2025 ","06/03/2025 05:00AM ","06/03/2025 06:00AM ","0.342","0.000"
"06/03/2025 ","06/03/2025 06:00AM ","06/03/2025 07:00AM ","0.288","0.000"
"06/03/2025 ","06/03/2025 07:00AM ","06/03/2025 08:00AM ","0.726","0.000"
"06/03/2025 ","06/03/2025 08:00AM ","06/03/2025 09:00AM ","0.582","0.000"
"06/03/2025 ","06/03/2025 09:00AM ","06/03/2025 10:00AM ","0.540","0.000"
"06/03/2025 ","06/03/2025 10:00AM ","06/03/2025 11:00AM ","0.630","0.000"
"06/03/2025 ","06/03/2025 11:00AM ","06/03/2025 12:00PM ","0.522","0.000"
"06/03/2025 ","06/03/2025 12:00PM ","06/03/2025 1:00PM ","0.594","0.000"
"06/03/2025 ","06/03/2025 1:00PM ","06/03/2025 2:00PM ","0.462","0.000"
"06/03/2025 ","06/03/2025 2:00PM ","06/03/2025 3:00PM ","0.516","0.000"
"06/03/2025 ","06/03/2025 3:00PM ","06/03/2025 4:00PM ","0.510","0.000"
"06/03/2025 ","06/03/2025 4:00PM ","06/03/2025 5:00PM ","0.588","0.000"
"06/03/2025 ","06/03/2025 5:00PM ","06/03/2025 6:00PM ","0.558","0.000"
"06/03/2025 ","06/03/2025 6:00PM ","06/03/2025 7:00PM ","0.558","0.000"
"06/03/2025 ","06/03/2025 7:00PM ","06/03/2025 8:00PM ","0.690","0.000"
"06/03/2025 ","06/03/2025 8:00PM ","06/03/2025 9:00PM ","0.594","0.000"
"06/03/2025 ","06/03/2025 9:00PM ","06/03/2025 10:00PM ","0.552","0.000"
"06/03/2025 ","06/03/2025 10:00PM ","06/03/2025 11:00PM ","0.696","0.000"
"06/03/2025 ","06/03/2025 11:00PM ","06/04/2025 12:00AM ","0.552","0.000"
"06/04/2025 ","06/04/2025 12:00AM ","06/04/2025 01:00AM ","0.354","0.000"
"06/04/2025 ","06/04/2025 01:00AM ","06/04/2025 02:00AM ","0.498","0.000"
"06/04/2025 ","06/04/2025 02:00AM ","06/04/2025 03:00AM ","0.390","0.000"
"06/04/2025 ","06/04/2025 03:00AM ","06/04/2025 04:00AM ","0.342","0.000"
"06/04/2025 ","06/04/2025 04:00AM ","06/04/2025 05:00AM ","0.354","0.000"
"06/04/2025 ","06/04/2025 05:00AM ","06/04/2025 06:00AM ","0.324","0.000"
"06/04/2025 ","06/04/2025 06:00AM ","06/04/2025 07:00AM ","0.360","0.000"
"06/04/2025 ","06/04/2025 07:00AM ","06/04/2025 08:00AM ","0.888","0.000"
"06/04/2025 ","06/04/2025 08:00AM ","06/04/2025 09:00AM ","0.594","0.000"
"06/04/2025 ","06/04/2025 09:00AM ","06/04/2025 10:00AM ","0.582","0.000"
"06/04/2025 ","06/04/2025 10:00AM ","06/04/2025 11:00AM ","0.630","0.000"
"06/04/2025 ","06/04/2025 11:00AM ","06/04/2025 12:00PM ","0.612","0.000"
"06/04/2025 ","06/04/2025 12:00PM ","06/04/2025 1:00PM ","0.750","0.000"
"06/04/2025 ","06/04/2025 1:00PM ","06/04/2025 2:00PM ","0.786","0.000"
"06/04/2025 ","06/04/2025 2:00PM ","06/04/2025 3:00PM ","0.756","0.000"
"06/04/2025 ","06/04/2025 3:00PM ","06/04/2025 4:00PM ","0.816","0.000"
"06/04/2025 ","06/04/2025 4:00PM ","06/04/2025 5:00PM ","0.720","0.000"
"06/04/2025 ","06/04/2025 5:00PM ","06/04/2025 6:00PM ","1.158","0.000"
"06/04/2025 ","06/04/2025 6:00PM ","06/04/2025 7:00PM ","1.866","0.000"
"06/04/2025 ","06/04/2025 7:00PM ","06/04/2025 8:00PM ","1.398","0.000"
"06/04/2025 ","06/04/2025 8:00PM ","06/04/2025 9:00PM ","0.876","0.000"
"06/04/2025 ","06/04/2025 9:00PM ","06/04/2025 10:00PM ","0.756","0.000"
"06/04/2025 ","06/04/2025 10:00PM ","06/04/2025 11:00PM ","0.678","0.000"
"06/04/2025 ","06/04/2025 11:00PM ","06/05/2025 12:00AM ","0.726","0.000"
"06/05/2025 ","06/05/2025 12:00AM ","06/05/2025 01:00AM ","0.360","0.000"
"06/05/2025 ","06/05/2025 01:00AM ","06/05/2025 02:00AM ","0.348","0.000"
"06/05/2025 ","06/05/2025 02:00AM ","06/05/2025 03:00AM ","0.360","0.000"
"06/05/2025 ","06/05/2025 03:00AM ","06/05/2025 04:00AM ","0.378","0.000"
"06/05/2025 ","06/05/2025 04:00AM ","06/05/2025 05:00AM ","0.354","0.000"
"06/05/2025 ","06/05/2025 05:00AM ","06/05/2025 06:00AM ","0.342","0.000"
"06/05/2025 ","06/05/2025 06:00AM ","06/05/2025 07:00AM ","0.294","0.000"
"06/05/2025 ","06/05/2025 07:00AM ","06/05/2025 08:00AM ","0.708","0.000"
"06/05/2025 ","06/05/2025 08:00AM ","06/05/2025 09:00AM ","0.354","0.000"
"06/05/2025 ","06/05/2025 09:00AM ","06/05/2025 10:00AM ","0.342","0.000"
"06/05/2025 ","06/05/2025 10:00AM ","06/05/2025 11:00AM ","0.324","0.000"
"06/05/2025 ","06/05/2025 11:00AM ","06/05/2025 12:00PM ","0.480","0.000"
"06/05/2025 ","06/05/2025 12:00PM ","06/05/2025 1:00PM ","0.390","0.000"
"06/05/2025 ","06/05/2025 1:00PM ","06/05/2025 2:00PM ","0.378","0.000"
"06/05/2025 ","06/05/2025 2:00PM ","06/05/2025 3:00PM ","0.360","0.000"
"06/05/2025 ","06/05/2025 3:00PM ","06/05/2025 4:00PM ","0.534","0.000"
"06/05/2025 ","06/05/2025 4:00PM ","06/05/2025 5:00PM ","0.522","0.000"
"06/05/2025 ","06/05/2025 5:00PM ","06/05/2025 6:00PM ","1.320","0.000"
"06/05/2025 ","06/05/2025 6:00PM ","06/05/2025 7:00PM ","1.218","0.000"
"06/05/2025 ","06/05/2025 7:00PM ","06/05/2025 8:00PM ","1.416","0.000"
"06/05/2025 ","06/05/2025 8:00PM ","06/05/2025 9:00PM ","1.134","0.000"
"06/05/2025 ","06/05/2025 9:00PM ","06/05/2025 10:00PM ","1.002","0.000"
"06/05/2025 ","06/05/2025 10:00PM ","06/05/2025 11:00PM ","0.666","0.000"
"06/05/2025 ","06/05/2025 11:00PM ","06/06/2025 12:00AM ","0.636","0.000"
"06/06/2025 ","06/06/2025 12:00AM ","06/06/2025 01:00AM ","0.390","0.000"
"06/06/2025 ","06/06/2025 01:00AM ","06/06/2025 02:00AM ","0.354","0.000"
"06/06/2025 ","06/06/2025 02:00AM ","06/06/2025 03:00AM ","6.132","0.000"
"06/06/2025 ","06/06/2025 03:00AM ","06/06/2025 04:00AM ","8.070","0.000"
"06/06/2025 ","06/06/2025 04:00AM ","06/06/2025 05:00AM ","8.100","0.000"
"06/06/2025 ","06/06/2025 05:00AM ","06/06/2025 06:00AM ","8.196","0.000"
"06/06/2025 ","06/06/2025 06:00AM ","06/06/2025 07:00AM ","8.154","0.000"
"06/06/2025 ","06/06/2025 07:00AM ","06/06/2025 08:00AM ","4.860","0.000"
"06/06/2025 ","06/06/2025 08:00AM ","06/06/2025 09:00AM ","1.392","0.000"
"06/06/2025 ","06/06/2025 09:00AM ","06/06/2025 10:00AM ","0.576","0.000"
"06/06/2025 ","06/06/2025 10:00AM ","06/06/2025 11:00AM ","0.564","0.000"
"06/06/2025 ","06/06/2025 11:00AM ","06/06/2025 12:00PM ","0.624","0.000"
"06/06/2025 ","06/06/2025 12:00PM ","06/06/2025 1:00PM ","0.582","0.000"
"06/06/2025 ","06/06/2025 1:00PM ","06/06/2025 2:00PM ","0.558","0.000"
"06/06/2025 ","06/06/2025 2:00PM ","06/06/2025 3:00PM ","0.588","0.000"
"06/06/2025 ","06/06/2025 3:00PM ","06/06/2025 4:00PM ","0.642","0.000"
"06/06/2025 ","06/06/2025 4:00PM ","06/06/2025 5:00PM ","0.624","0.000"
"06/06/2025 ","06/06/2025 5:00PM ","06/06/2025 6:00PM ","1.086","0.000"
"06/06/2025 ","06/06/2025 6:00PM ","06/06/2025 7:00PM ","1.410","0.000"
"06/06/2025 ","06/06/2025 7:00PM ","06/06/2025 8:00PM ","1.224","0.000"
"06/06/2025 ","06/06/2025 8:00PM ","06/06/2025 9:00PM ","2.460","0.000"
